price,imports,q_commercial,q_industrial,q_residential,wind_cap,solar_cap,hydronuc,weights
52.68437615294117,9.329717647058825,19.442477279547777,3.832762873745129,13.989740271589987,0.3175896966745098,0.6507921398823531,9.460027450980393,255
34.65399002581522,8.095939815353262,11.054447865746983,3.245806250889903,13.429759474045522,0.25671547820108687,0.006517774450297137,4.071301028804347,736
32.31956873795181,8.412668674698795,14.069462694726555,3.4318730408511513,9.80488720193714,0.1362319083192771,0.057186863774216945,6.708310240963856,332
34.47211702824859,6.686966101694915,15.061694843692088,6.140581653080367,8.930305405035062,0.2591524460809793,0.7185444929001881,3.6886252354048965,531
37.278653105325446,6.170656804733728,9.654656425626293,3.292228479098148,9.211213317079025,0.44967768986982243,0.02590090770361983,2.8391715976331353,845
26.786669900554536,7.03937707948244,13.681443523449873,5.021177390318961,7.773168363739314,0.16856906244177444,0.4320506550092422,2.9831719038817015,541
32.580121701986755,8.276513245033112,14.780146672316693,5.37045511672138,5.9547193474947315,0.48007022536423827,0.018176285416456495,3.563377483443708,302
67.04879554629628,7.459966049382716,11.646984472074633,4.134949383494428,12.061090826586941,0.22602720272222232,0.009814306387437549,3.1187222222222215,324
40.05771180987655,9.160486419753084,13.631628400484207,3.6287505734521646,18.303848158533064,0.48933361427160504,0.027728152686320312,5.482466666666666,405
38.054585851851854,7.597308641975308,11.481258551747011,3.0184625615161895,13.170464100546871,0.4232276110123457,0.010260915186715153,8.131320987654323,405
36.91704705610561,9.155514851485147,12.469477567234147,3.2607477400694798,13.958167413658835,0.6343495836963696,0.025325573508580584,8.950848184818486,303
49.16395981798246,8.080429824561403,16.903774011562625,6.6312252571031856,13.272119166859428,0.22418727808771927,0.6965362153947368,4.56452850877193,456
33.70383888235294,5.919223529411764,12.705533025205366,3.932716927991052,5.01134222522573,0.2408809456980392,0.006498299853333084,2.8064000000000004,255
33.4668056021164,5.2468719576719565,9.523270084441625,3.274914017482973,8.296423307719355,0.2620427765925927,0.0022282847285694796,2.4409153439153446,945
39.36113638341969,6.003062176165803,17.179655968129566,5.936495000854858,4.399501895510105,0.18781286390673574,0.4355625227461139,3.624388601036269,193
51.956272956097564,4.247897560975613,12.99968172400662,4.6538700434771565,8.879179975555166,0.21575649900000005,0.131555134252,3.2255560975609754,205
38.79057018114144,9.444883374689825,17.87667441808231,3.8984068780754555,9.734109768465308,0.22797392436228284,0.6647739223821343,8.636684863523573,403
29.945667452586207,9.098887931034483,16.352603645355842,3.7258275939087095,9.917577379433967,0.5530003313793104,0.5131521980172413,4.908073275862069,232
44.34632872069825,8.160521197007482,13.448887519977692,4.684294365852039,8.531077443635226,0.1457801956857855,0.44916003985785563,3.2289177057356615,401
27.997106888675624,9.442971209213052,12.833130805451336,3.4152246902000933,13.750502492005907,0.6329186026295583,0.02810764583197592,4.865959692898272,521
47.582970206286824,8.743445972495088,11.558856342335204,4.458636414858417,12.620750823232136,0.6817772695088407,0.03438198406599116,5.068282907662082,509
7.765135835553643,5.179023333333332,9.617247516784118,2.7133011909761233,8.27460460148511,0.3561813346066667,0.00578146446933267,7.933063333333333,300
21.381650140431248,5.278094339622641,9.69301644562525,2.7207069140847615,8.501815725805255,0.1584362728169811,0.0015591901853620194,5.680412398921833,742
42.85610021105528,7.447346733668342,13.772568256581241,5.097617150525058,8.557503042654972,0.5303134464824121,0.392364293798995,4.243542713567839,398
46.93217228648649,6.23654054054054,12.526383440929914,5.299849248957397,16.711540303446576,0.6132379956216216,0.08025183596432425,5.193697297297297,185
41.403776812883436,8.43689263803681,11.432670553169084,4.111668785533972,13.572117709394531,0.4671011933435583,0.00950160620938506,4.005388036809816,652
42.59062942,9.293516,14.666112968680846,3.5995418069291403,17.62373328116069,0.46067976103999986,0.5608133833600003,6.0312079999999995,250
32.22548944769404,6.9938155230596175,10.35047112333519,4.380890099424665,9.582475681073396,0.3889901090438695,0.014748227824970206,3.260761529808774,889
50.16741878896104,8.575303571428572,12.283605659051267,3.9147434241103647,13.018387954247675,0.16503185597240258,0.006428847543310079,4.198964285714285,616
50.689494105263165,8.959121052631579,14.661155808354604,3.376520074765418,17.50252412133786,0.4439250151315789,0.6027579063157895,9.680505263157894,190
29.17792556427378,7.504318864774625,11.061763292301814,3.0732204405972885,11.881979564397367,0.4769989428714524,0.022128950923654772,4.119507512520868,599
51.82546329787234,7.1375924713584284,10.689972631009674,3.668575079839623,12.285239515840761,0.3902586166939444,0.01214084649427033,3.6642454991816686,611
42.55353788461537,6.606530066758241,11.96440217640029,3.2248541602945044,13.336460687015565,0.16036621681895616,0.007152763760081421,7.092250729670329,364
40.28316154081632,7.910918367346939,16.91086563468525,4.087496214475354,9.724389856947681,0.19897325657142856,0.544410887414966,4.4209625850340135,294
59.39002842168678,8.742590361445783,13.595562707740084,5.33150956350665,20.49217266610767,0.4535251906425703,0.12812710419879517,5.597690763052209,249
33.00740903047092,8.517404432132963,15.60920201322623,3.6059833013291964,8.902811873710196,0.18820229312742384,0.4253410073407202,7.197831024930748,361
51.120088822064055,8.51573309608541,14.126670666920418,5.876721632440494,14.623483143734298,0.5611947213879003,0.578485499786477,5.473024911032029,281
49.81453607142857,8.054936974789916,12.388481954708727,4.661223997714272,18.48443272110521,0.2570508715042017,0.6251688913445377,4.855189075630252,238
28.804746285012282,5.712439803439804,9.726371143032313,2.600491274096547,11.221818187880867,0.26208119591228507,0.057811457003439565,6.1721990171990155,407
31.68968293417367,7.524670171428571,14.149182493774546,3.6010494391111205,9.386721876897365,0.16331727705336133,0.09096483863197477,4.184642269271709,714
26.38316222596964,7.0862192242833055,9.935349553233323,2.703072426077535,10.864571246101539,0.09550337987622243,0.02283599147913884,5.937048903878582,593
1.6631149046128186,6.296663461538461,10.451119290858983,2.954929569162502,7.9365633272505285,0.6313698494230768,0.003034477987691575,7.864528846153844,312
17.549679759097327,8.42149365303244,11.127375854360372,3.3075928661764644,8.68265044721868,0.5966729344710857,0.005452410325329754,3.4269181946403373,709
27.4683745464684,8.769078066914497,12.387725284004354,3.7468077602346965,9.974474372274019,0.3784996907806691,0.050467144984721324,7.777921933085501,269
39.08061688279302,8.045910224438902,15.310053508019339,6.386728518340296,9.734467329531078,0.21130320692269328,0.4604314228503741,3.397129675810473,401
27.349567517890776,6.7930527306967985,10.486646087700974,2.998379734484552,10.242669097416755,0.15853734986026366,0.37535149258003764,3.446634651600753,531
40.01183153918495,7.8306300940438875,10.732128003415925,3.9886075852269007,10.345352230688311,0.3752144396865204,0.5996289381191224,4.180880877742947,319
27.137635775,5.695137500000001,10.516389294199266,3.091341141066157,9.57839878518405,0.5050312279166667,0.02077060214483331,8.616425000000003,240
70.65090174242425,8.922674242424241,18.614783277041823,4.033099150468937,19.161723638495644,0.3919854006818182,0.6488314869696972,6.846287878787878,132
38.01435117142857,8.361229813664597,11.038282803295594,4.193539132960035,10.187092351623642,0.17812986219751545,0.016654044927129075,3.4433192546583844,805
56.176565950354615,8.695414893617022,12.533000457850537,4.724062014846345,16.27098719522775,0.34233254451773054,0.05647165141744695,4.742226950354611,282
34.35636807416268,6.6949509809808605,9.62238297956875,3.0284009460150028,11.528960102644824,0.1555595915589709,0.022778776130201905,3.5735865331339713,836
28.08667411999999,7.568235555555556,9.472621472412413,3.093928766926642,9.041433090075119,0.10861408854066662,0.01300460713490939,3.087065555555557,900
24.73066317438424,5.765646168275859,9.513304644536126,2.8300285760656188,8.79745593868035,0.12255446370581258,0.008515673420786213,3.2873267684137932,1015
42.49387338297872,9.120602836879431,19.494102193743647,7.043568155543238,5.855755226188684,0.23382538584397158,0.5494508244255321,4.693602836879433,141
