price,imports,q_commercial,q_industrial,q_residential,wind_cap,solar_cap,hydronuc,weights
47.448433593495935,9.395365853658536,19.702637620021438,3.8884822106437777,12.997620124512729,0.22765507986991873,0.6690761778861787,9.188146341463415,123
32.64782098058252,8.602310679611652,10.465423710123096,3.5081048506431585,11.739481115010477,0.369588129223301,0.0048425532327182885,3.42647572815534,103
30.203329637795278,7.536929133858267,14.33686292136618,3.2285159281870057,9.544676292872328,0.09241515719685026,0.11029629862385826,6.667606299212599,127
42.35011117241379,7.049155172413793,15.129435180770205,6.037778850031694,8.799846343705314,0.21008053661206894,0.7288103495689653,3.7304913793103442,116
35.98483855263158,5.197631578947368,9.484156537213991,3.440217948884658,9.574414994101401,0.5175845907894737,0.40288033315789484,3.0138026315789483,76
25.618528992592594,7.5053777777777775,13.539871565109717,4.957288871750087,7.511787710811454,0.09980945236296296,0.43346561214814816,3.1248,135
33.88591324657534,8.279986301369863,15.293521374059402,4.918937035782413,6.219089400385496,0.5957715423287673,0.002129420821917638,3.392753424657534,73
54.27293320588236,8.740156862745097,10.994476514258482,3.749804749243313,12.662650109344463,0.4865937206862746,0.01856939903274482,5.26471568627451,102
34.929070372727274,10.031281818181819,14.239097673904919,3.709108790612816,18.14109352772261,0.4870548028181818,0.03418277723481805,5.695209090909091,110
42.47437679220779,7.443298701298701,11.444513987029941,3.092784155717629,13.528091552800918,0.4955227074025974,0.0028112374035063614,9.281012987012986,77
46.9347282,9.891966666666667,11.872549952143672,3.1790408647900437,13.129642555603308,0.6667911206666667,0.0047100546333334325,8.349099999999998,30
47.35986516129033,8.478881720430106,16.890842661150618,6.65176697384959,12.658573177870407,0.20358807417204305,0.7501084484946237,4.430645161290323,93
24.36253780882353,6.0959264705882354,13.527169766508955,4.60180050076622,8.19466222102753,0.10161415926470588,0.23712214642647056,3.176294117647059,68
34.076816032258066,6.232956989247312,9.865456960779305,2.7851667948071976,10.745182753188823,0.1834728043870968,0.3843742310752689,3.6954946236559136,93
40.42086459375,4.96928125,17.175706762406044,5.9393455533090105,4.240135175162555,0.11684021390624999,0.5573743246875,4.0414062500000005,32
42.734771452380954,4.428976190476192,13.389912117292306,4.39126609790597,8.705821813464059,0.24296452023809523,0.07353144839428571,3.5820714285714286,42
38.78968653763441,9.633827956989247,18.835349599723294,3.974730823500315,10.561984069190236,0.20085076717204298,0.5199387813978495,8.330182795698926,93
24.90285478846154,9.303519230769231,15.025803793154868,3.8987618942368787,8.65999212660409,0.5223785815384615,0.29612675236538466,3.9914615384615386,52
39.20389855357143,7.637357142857143,17.231729554626487,4.0134520608382145,9.782675618384204,0.3038013555357143,0.6181125628571429,4.6418035714285715,56
27.54166260606061,9.267000000000001,12.903289630187153,3.328204627226471,13.005732949077814,0.756851968030303,0.02007373120151512,4.762242424242424,66
42.58114855639098,8.717902255639098,11.19400354780285,4.267040022613336,11.97200902336993,0.7560540976691726,0.011552521465639204,4.896142857142857,133
9.573322966292693,5.045422764227643,9.309262053092537,2.52509101419119,8.45568754557653,0.26090618137398375,0.004364948824390286,7.725910569105691,123
